"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.082705,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.116533,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,1.057559,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.884048,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.803922,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.8038,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.796433,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.729672,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"EA19","Euro area (19 countries)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.995421,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.074691,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.134687,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.953562,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.791766,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.73416,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.847673,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.759301,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.679302,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.718546,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.694155,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.748391,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772857,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.75792,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.725111,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.81493,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.882924,,
"EA19","Euro area (19 countries)","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.937559,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1962","1962","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1963","1963","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1964","1964","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1965","1965","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1966","1966","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1967","1967","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1968","1968","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1969","1969","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","ARS","Argentine Peso","0","Units",,,0.000001,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","ARS","Argentine Peso","0","Units",,,0.000007,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","ARS","Argentine Peso","0","Units",,,0.00006,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","ARS","Argentine Peso","0","Units",,,0.000094,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","ARS","Argentine Peso","0","Units",,,0.000214,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","ARS","Argentine Peso","0","Units",,,0.000875,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","ARS","Argentine Peso","0","Units",,,0.042334,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","ARS","Argentine Peso","0","Units",,,0.487589,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","ARS","Argentine Peso","0","Units",,,0.953554,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","ARS","Argentine Peso","0","Units",,,0.990642,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","ARS","Argentine Peso","0","Units",,,0.998946,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","ARS","Argentine Peso","0","Units",,,0.999008,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","ARS","Argentine Peso","0","Units",,,0.99975,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","ARS","Argentine Peso","0","Units",,,0.999663,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","ARS","Argentine Peso","0","Units",,,0.9995,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","ARS","Argentine Peso","0","Units",,,3.063257,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","ARS","Argentine Peso","0","Units",,,2.900629,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","ARS","Argentine Peso","0","Units",,,2.923301,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","ARS","Argentine Peso","0","Units",,,2.903658,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","ARS","Argentine Peso","0","Units",,,3.054313,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","ARS","Argentine Peso","0","Units",,,3.095649,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","ARS","Argentine Peso","0","Units",,,3.144165,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","ARS","Argentine Peso","0","Units",,,3.710107,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","ARS","Argentine Peso","0","Units",,,3.896295,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","ARS","Argentine Peso","0","Units",,,4.11014,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","ARS","Argentine Peso","0","Units",,,4.536934,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","ARS","Argentine Peso","0","Units",,,5.459353,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","ARS","Argentine Peso","0","Units",,,8.075276,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","ARS","Argentine Peso","0","Units",,,9.233186,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","ARS","Argentine Peso","0","Units",,,14.758175,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","ARS","Argentine Peso","0","Units",,,16.562707,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","ARS","Argentine Peso","0","Units",,,28.094992,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","ARS","Argentine Peso","0","Units",,,48.147892,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","ARS","Argentine Peso","0","Units",,,70.539167,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","ARS","Argentine Peso","0","Units",,,94.990742,,
"ARG","Argentina","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","ARS","Argentine Peso","0","Units",,,130.61655,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1950","1950","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1951","1951","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1952","1952","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1953","1953","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1954","1954","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1955","1955","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1956","1956","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1957","1957","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1958","1958","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1959","1959","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1960","1960","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1961","1961","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1962","1962","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1963","1963","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1964","1964","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1965","1965","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1966","1966","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1967","1967","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1968","1968","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1969","1969","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","USD","US Dollar","0","Units",,,1,,
"USA","United States","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","USD","US Dollar","0","Units",,,1,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1950","1950","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1951","1951","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1952","1952","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1953","1953","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1954","1954","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1955","1955","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1956","1956","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1957","1957","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1958","1958","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1959","1959","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1960","1960","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1961","1961","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1962","1962","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1963","1963","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1964","1964","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1965","1965","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1966","1966","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1967","1967","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1968","1968","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1969","1969","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","ARS","Argentine Peso","0","Units",,,0,,
"ARG","Argentina","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","ARS","Argentine Peso","0","Units",,,0,,
